Tournament,Club,Player,Number,Date,Market_value,Nation,Pos,Position,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
Laliga,Deportivo Alaves,Sergi García,27.0,2022-12-29,200000,es ESP,CM,Midfielder,21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,28.55,0.0,0.0,0.0
Premier League,Fc Liverpool,Rhian Brewster,24.0,2022-10-27,5000000,eng ENG,FW,Forward,20,41.77777777777778,0.0,0.0,0.0,0.0,0.8888888888888888,0.2592592592592592,0.037037037037037,0.0,12.407407407407408,0.2962962962962963,0.1851851851851851,0.5555555555555556,0.0666666666666666,0.0666666666666666,0.0592592592592592,0.8518518518518519,0.0,5.814814814814815,8.333333333333334,66.09629629629629,0.5555555555555556,0.2962962962962963,0.5555555555555556
Laliga,Deportivo Alaves,Stephane Keller,39.0,2022-12-29,150000,cm CMR,CB,Defender,19,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,0.0,0.0,1.0
Ligue 1,Dijon Fco,Jacques Siwe,32.0,2022-06-21,150000,fr FRA,"RW,FW",Forward,19,33.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,11.6,0.8,0.2,0.2,0.04,0.04,0.02,1.0,0.2,4.2,7.6,52.66,0.4,0.2,0.2
Ligue 1,Fc Metz,Aaron Leya Iseka,24.0,2022-11-15,1000000,be BEL,FW,Forward,22,45.75714285714286,0.1428571428571428,0.0,0.0428571428571428,0.0714285714285714,0.9857142857142858,0.3714285714285714,0.1142857142857142,0.0142857142857142,13.642857142857142,0.2,0.0285714285714285,0.2,0.1971428571428571,0.1428571428571428,0.0142857142857142,0.9428571428571428,0.0714285714285714,6.842857142857143,9.014285714285714,73.69428571428573,0.3714285714285714,0.3857142857142857,0.7857142857142857
Laliga,Fc Getafe,Abdoulay Diaby,21.0,2022-12-15,1500000,ml MLI,CB,Defender,29,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.3,0.3,0.1,2.0,1.0,5.0,10.0,50.0,0.0,0.0,1.0
Ligue 1,Fc Nantes,Bridge Ndilu,22.0,2022-12-20,300000,fr FRA,FW,Forward,20,7.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,5.5,0.0,0.0,0.3333333333333333,0.0333333333333333,0.0333333333333333,0.05,0.3333333333333333,0.0,1.8333333333333333,3.6666666666666665,42.45,0.1666666666666666,0.0,0.6666666666666666
Ligue 1,Fc Nantes,Abdoul Kader Bamba,55.0,2022-11-02,1000000,fr FRA,LW,Forward,28,41.05,0.0666666666666666,0.0666666666666666,0.0,0.0166666666666666,0.5666666666666667,0.2666666666666666,0.1166666666666666,0.0,26.916666666666668,0.6166666666666667,0.3833333333333333,0.35,0.0733333333333333,0.06,0.1016666666666666,2.033333333333333,0.15,16.166666666666668,21.0,75.03999999999999,1.3666666666666667,1.4166666666666667,2.566666666666667
Ligue 1,Fc Nantes,Anthony Walongwa,26.0,2020-04-08,325000,cd COD,CB,Defender,25,90.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,38.0,1.0,1.0,1.5,0.05,0.05,0.0,0.5,0.0,23.5,28.0,80.15,1.0,0.0,0.0
Ligue 1,Fc Nantes,Mehdi Abeid,8.0,2022-12-15,2000000,dz ALG,DM,Midfielder,28,72.0,0.0454545454545454,0.034090909090909,0.0113636363636363,0.0113636363636363,1.25,0.2613636363636363,0.2045454545454545,0.0,46.76136363636363,1.8522727272727275,1.0227272727272727,0.7840909090909091,0.0693181818181818,0.0613636363636363,0.0465909090909091,1.6363636363636365,0.0909090909090909,31.96590909090909,38.15909090909091,81.66136363636363,2.5,0.9090909090909092,1.4772727272727273
Ligue 1,Fc Nantes,Thomas Basila,23.0,2022-12-20,500000,fr FRA,CB,Defender,20,56.333333333333336,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,36.0,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.1111111111111111,0.0,25.33333333333333,31.33333333333333,80.98888888888888,1.3333333333333333,0.1111111111111111,0.1111111111111111
Laliga,Fc Getafe,Sabit Abdulai,35.0,2022-12-29,200000,gh GHA,DM,Midfielder,21,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,4.666666666666667,23.33333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
Laliga,Fc Getafe,David Alba,38.0,2022-12-29,150000,es ESP,CB,Defender,19,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,2.0,0.0,0.0
Premier League,Sheffield United,Billy Sharp,10.0,2022-10-27,300000,eng ENG,FW,Forward,34,43.5609756097561,0.1463414634146341,0.048780487804878,0.048780487804878,0.048780487804878,0.5609756097560976,0.2682926829268293,0.048780487804878,0.024390243902439,12.365853658536585,0.2682926829268293,0.024390243902439,0.0975609756097561,0.1658536585365853,0.1268292682926829,0.0707317073170731,0.902439024390244,0.048780487804878,5.926829268292683,8.463414634146341,67.24146341463415,0.4146341463414634,0.5121951219512195,0.8292682926829268
Premier League,Sheffield United,Oliver Burke,14.0,2022-11-09,3000000,sct SCO,FW,Forward,23,43.74285714285714,0.0285714285714285,0.0714285714285714,0.0,0.0,0.7142857142857143,0.2,0.0571428571428571,0.0,16.271428571428572,0.5857142857142857,0.2428571428571428,0.7285714285714285,0.0785714285714285,0.0785714285714285,0.0585714285714285,0.7571428571428571,0.1,7.257142857142857,10.728571428571428,64.26285714285714,0.4,0.8142857142857143,1.4142857142857144
Premier League,Sheffield United,Oliver McBurnie,9.0,2022-10-27,5000000,sct SCO,FW,Forward,24,53.04285714285714,0.1,0.0142857142857142,0.0,0.0,1.2142857142857142,0.5571428571428572,0.0857142857142857,0.0,23.814285714285717,0.8,0.3,0.5285714285714286,0.17,0.17,0.0442857142857142,0.9285714285714286,0.0714285714285714,9.957142857142856,16.9,58.12857142857142,1.0857142857142856,0.3857142857142857,0.8285714285714286
Premier League,Sheffield United,Iliman Ndiaye,34.0,2022-12-23,7000000,sn SEN,CM,Midfielder,21,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0
Premier League,Sheffield United,Ben Osborn,23.0,2022-10-27,1500000,eng ENG,LM,Midfielder,26,59.4054054054054,0.027027027027027,0.0,0.0,0.0,0.3243243243243243,0.1351351351351351,0.027027027027027,0.0,36.108108108108105,1.2972972972972974,0.4864864864864865,0.7027027027027027,0.0351351351351351,0.0351351351351351,0.0756756756756756,1.2972972972972974,0.1081081081081081,22.594594594594597,30.18918918918919,67.4054054054054,1.5945945945945943,0.6216216216216216,0.918918918918919
Premier League,Sheffield United,Luke Freeman,8.0,2022-10-27,900000,eng ENG,"RM,AM",Midfielder,27,33.27272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.1818181818181818,0.0,18.181818181818183,0.5454545454545454,0.9090909090909092,0.0909090909090909,0.0,0.0,0.0181818181818181,0.6363636363636364,0.0,10.181818181818182,13.454545454545457,61.3,1.0,0.7272727272727273,1.0909090909090908
Premier League,Sheffield United,Oliver Norwood,16.0,2022-10-27,3000000,nir NIR,CM,Midfielder,29,75.85714285714286,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.3857142857142857,0.0857142857142857,0.2,0.0,60.02857142857143,1.6428571428571428,1.1857142857142855,0.9,0.0257142857142857,0.0142857142857142,0.0914285714285714,1.957142857142857,0.1,41.642857142857146,53.62857142857143,75.96142857142856,3.9857142857142858,0.1571428571428571,0.1857142857142857
Premier League,Sheffield United,John Fleck,4.0,2022-10-27,1800000,sct SCO,"CM,LM",Midfielder,29,83.45901639344262,0.081967213114754,0.0655737704918032,0.0,0.0,0.7868852459016393,0.2622950819672131,0.1967213114754098,0.0,47.31147540983606,1.4262295081967211,0.8524590163934426,0.8360655737704918,0.0524590163934426,0.0524590163934426,0.1049180327868852,2.557377049180328,0.1475409836065573,29.72131147540984,39.49180327868852,74.14098360655738,2.819672131147541,1.213114754098361,1.8688524590163933
Premier League,Sheffield United,Sander Berge,8.0,2022-10-27,16000000,no NOR,CM,Midfielder,22,71.13793103448276,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.4827586206896552,0.1034482758620689,0.1379310344827586,0.0,37.310344827586206,1.3103448275862069,0.4827586206896552,0.896551724137931,0.0551724137931034,0.0275862068965517,0.0620689655172413,1.0344827586206895,0.1034482758620689,23.310344827586206,29.517241379310345,78.24137931034483,1.5517241379310345,1.206896551724138,1.793103448275862
Premier League,Sheffield United,David McGoldrick,17.0,2022-05-13,1000000,ie IRL,AM,Midfielder,32,66.85714285714286,0.1587301587301587,0.0476190476190476,0.0,0.0,1.8571428571428568,0.6825396825396826,0.1428571428571428,0.0,34.507936507936506,1.1746031746031746,0.0793650793650793,0.5238095238095238,0.2301587301587301,0.2301587301587301,0.0523809523809523,1.5873015873015872,0.1111111111111111,18.38095238095238,25.015873015873016,72.73809523809523,1.2063492063492065,1.238095238095238,2.0476190476190474
Premier League,Sheffield United,Jayden Bogle,20.0,2022-10-27,4000000,eng ENG,RM,Midfielder,20,69.375,0.125,0.0,0.0,0.0,1.0625,0.4375,0.125,0.0,34.9375,2.0625,0.875,0.875,0.11875,0.11875,0.0125,0.75,0.0,18.5,24.1875,73.67500000000001,1.3125,0.6875,1.9375
Premier League,Sheffield United,George Baldock,2.0,2022-10-27,4000000,gr GRE,"WB,RB",Defender,27,88.67142857142858,0.0285714285714285,0.0714285714285714,0.0,0.0,0.3714285714285714,0.0857142857142857,0.2,0.0,47.1,1.5571428571428572,0.8428571428571429,0.7428571428571429,0.0214285714285714,0.0214285714285714,0.0657142857142857,1.5142857142857142,0.1142857142857142,29.01428571428572,38.21428571428572,75.6857142857143,1.7428571428571429,0.8428571428571429,1.4714285714285715
Premier League,Sheffield United,Daniel Jebbison,38.0,2022-10-27,1000000,eng ENG,FW,Forward,17,71.0,0.25,0.0,0.0,0.0,1.0,0.5,0.0,0.0,18.25,1.5,0.25,1.5,0.3,0.3,0.0,0.75,0.0,6.0,9.0,65.55,0.25,0.5,1.0
Premier League,Sheffield United,Phil Jagielka,15.0,2022-10-27,250000,eng ENG,CB,Defender,38,65.95833333333333,0.0208333333333333,0.0,0.0,0.0,0.1666666666666666,0.0625,0.0625,0.0416666666666666,39.72916666666666,1.0416666666666667,1.1458333333333333,0.9791666666666666,0.0229166666666666,0.0229166666666666,0.00625,0.25,0.0208333333333333,22.70833333333333,30.52083333333333,66.66041666666666,1.125,0.0208333333333333,0.0416666666666666
Premier League,Sheffield United,Kean Bryan,29.0,2022-10-27,900000,eng ENG,CB,Defender,24,77.23076923076923,0.0769230769230769,0.0,0.0,0.0,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,46.0,1.5384615384615383,1.0,1.2307692307692308,0.0769230769230769,0.0769230769230769,0.0461538461538461,0.5384615384615384,0.0,25.615384615384617,37.38461538461539,66.93846153846154,1.1538461538461535,0.2307692307692307,0.3846153846153846
Premier League,Sheffield United,Jack Robinson,19.0,2022-10-27,700000,eng ENG,CB,Defender,27,81.23529411764706,0.0,0.0588235294117647,0.0,0.0,0.3529411764705882,0.0,0.1764705882352941,0.0,53.11764705882353,1.411764705882353,1.0,1.2941176470588236,0.0470588235294117,0.0470588235294117,0.0470588235294117,0.7647058823529411,0.2352941176470588,33.35294117647059,43.76470588235294,75.16470588235293,1.588235294117647,0.2941176470588235,0.3529411764705882
Premier League,Sheffield United,Jack O'Connell,5.0,2022-10-27,1200000,eng ENG,CB,Defender,26,88.45714285714286,0.0,0.0285714285714285,0.0,0.0,0.4,0.0571428571428571,0.1142857142857142,0.0,60.97142857142857,0.7428571428571429,1.2571428571428571,1.2,0.0285714285714285,0.0285714285714285,0.0857142857142857,0.8285714285714286,0.0571428571428571,36.285714285714285,50.34285714285714,71.11142857142859,2.8285714285714287,0.2571428571428571,0.4857142857142857
Premier League,Sheffield United,John Egan,12.0,2022-10-27,7000000,ie IRL,CB,Defender,27,86.80597014925372,0.0298507462686567,0.0149253731343283,0.0,0.0,0.6119402985074627,0.1044776119402985,0.1791044776119403,0.0298507462686567,46.56716417910448,1.2686567164179106,1.4776119402985075,1.2238805970149254,0.0522388059701492,0.0522388059701492,0.0149253731343283,0.4029850746268656,0.0298507462686567,29.29850746268657,36.37313432835821,78.44477611940297,1.507462686567164,0.0149253731343283,0.0298507462686567
Premier League,Sheffield United,Chris Basham,6.0,2022-10-27,350000,eng ENG,CB,Defender,32,84.31884057971014,0.0,0.0289855072463768,0.0,0.0,0.2318840579710145,0.0144927536231884,0.1304347826086956,0.0,51.17391304347826,2.231884057971014,1.826086956521739,1.072463768115942,0.0144927536231884,0.0144927536231884,0.0333333333333333,0.7536231884057971,0.072463768115942,29.420289855072465,39.11594202898551,73.83043478260869,1.5217391304347827,0.6521739130434783,0.9710144927536232
Premier League,Sheffield United,Jack Rodwell,26.0,2022-05-06,500000,eng ENG,CM,Midfielder,29,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0
Premier League,Sheffield United,Enda Stevens,3.0,2022-10-27,700000,ie IRL,"WB,LB",Defender,30,88.8970588235294,0.0294117647058823,0.0735294117647058,0.0,0.0,0.5588235294117647,0.1176470588235294,0.1911764705882352,0.0,59.27941176470589,2.0588235294117645,0.8382352941176471,1.0,0.0397058823529411,0.0397058823529411,0.1029411764705882,1.6911764705882353,0.1911764705882352,36.63235294117647,49.4264705882353,73.49411764705883,3.264705882352941,1.1911764705882353,1.75
Laliga,Fc Valencia,Vicente Esquerdo,26.0,2022-12-29,200000,es ESP,CM,Midfielder,21,35.142857142857146,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,21.142857142857142,1.1428571428571428,1.1428571428571428,0.7142857142857143,0.0,0.0,0.0142857142857142,0.2857142857142857,0.0,12.714285714285714,15.857142857142858,82.55714285714286,0.2857142857142857,0.2857142857142857,0.7142857142857143
Premier League,Sheffield United,Max Lowe,13.0,2022-10-27,2500000,eng ENG,WB,Defender,23,68.75,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.0,35.875,3.25,0.625,1.5,0.0125,0.0125,0.0125,1.0,0.0,18.375,27.625,63.7,1.75,0.875,1.375
Premier League,Sheffield United,Simon Moore,25.0,2022-10-27,300000,eng ENG,GK,Goal Keeper,29,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.0,38.65,0.0,0.0,0.0
Premier League,Wolverhampton Wanderers,Adama Traoré,37.0,2022-11-03,15000000,es ESP,LW,Forward,26,56.325581395348834,0.0755813953488372,0.1104651162790697,0.0,0.0,1.0116279069767442,0.2965116279069767,0.0465116279069767,0.0,28.627906976744185,0.6162790697674418,0.2441860465116279,0.4593023255813953,0.0784883720930232,0.0784883720930232,0.1186046511627907,2.633720930232558,0.1976744186046511,14.313953488372093,20.63953488372093,67.43139534883721,1.2965116279069768,3.232558139534884,4.465116279069767
Laliga,Fc Valencia,Guillem Molina,31.0,2022-12-29,300000,es ESP,CB,Defender,20,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,41.5,0.5,2.0,0.5,0.0,0.0,0.0,0.5,0.0,28.0,34.5,80.15,0.0,1.5,2.0
Ligue 1,Fc Metz,Paul Delecroix,1.0,2022-12-20,200000,gw GNB,GK,Goal Keeper,31,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.5,22.0,61.3,0.0,0.0,0.0
Ligue 1,Fc Lorient,Sylvain Marveaux,12.0,2022-04-21,200000,fr FRA,RM,Midfielder,34,22.22222222222222,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,12.444444444444445,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.1,0.1,0.0111111111111111,1.0,0.1111111111111111,8.0,10.0,82.45555555555555,1.0,0.4444444444444444,0.7777777777777778
Ligue 1,Fc Lorient,Jonathan Delaplace,22.0,2021-06-04,325000,fr FRA,CM,Midfielder,34,48.241379310344826,0.0,0.0689655172413793,0.0,0.0,0.4827586206896552,0.0344827586206896,0.1379310344827586,0.0344827586206896,29.93103448275862,0.5862068965517241,0.8620689655172413,0.8620689655172413,0.0172413793103448,0.0172413793103448,0.0724137931034482,1.3103448275862069,0.0689655172413793,17.896551724137932,24.58620689655172,70.22413793103448,1.103448275862069,0.1724137931034483,0.3793103448275862
Ligue 1,Fc Lorient,Franklin Wadja,24.0,2022-10-28,400000,cm CMR,DM,Midfielder,25,8.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,8.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.25,5.0,58.925,0.0,0.0,0.0
Ligue 1,Fc Lorient,Yoann Etienne,31.0,2020-04-08,650000,fr FRA,LB,Defender,23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,36.0,63.9,4.0,0.0,1.0
Ligue 1,Fc Metz,John Boye,21.0,2022-04-21,400000,gh GHA,CB,Defender,33,87.38983050847457,0.0508474576271186,0.0338983050847457,0.0,0.0,0.3389830508474576,0.0677966101694915,0.2033898305084746,0.0338983050847457,47.6271186440678,1.4915254237288136,1.88135593220339,1.1355932203389831,0.0779661016949152,0.0779661016949152,0.0050847457627118,0.423728813559322,0.0508474576271186,30.779661016949152,36.72881355932204,82.78983050847458,0.8813559322033898,0.1186440677966101,0.1694915254237288
Laliga,Athletic Bilbao,Iñigo Vicente,26.0,2022-12-29,1500000,es ESP,FW,Forward,22,17.333333333333332,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,20.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,2.6666666666666665,0.0,14.333333333333334,20.0,74.43333333333334,1.6666666666666667,1.0,1.3333333333333333
Laliga,Athletic Bilbao,Ibai Gómez,7.0,2022-05-20,400000,es ESP,RW,Forward,31,56.94791666666666,0.1041666666666666,0.1145833333333333,0.0104166666666666,0.0208333333333333,1.2708333333333333,0.4166666666666667,0.0104166666666666,0.0,30.125,0.5208333333333334,0.3125,0.4270833333333333,0.1041666666666666,0.0875,0.1208333333333333,1.9791666666666667,0.2083333333333333,16.083333333333332,24.25,65.38437499999999,1.3333333333333333,0.78125,1.5
Ligue 1,Dijon Fco,Aurélien Scheidler,27.0,2022-12-22,1500000,fr FRA,FW,Forward,22,34.2,0.1,0.0,0.0,0.0,0.8,0.2,0.1,0.0,10.7,0.2,0.1,0.0,0.07,0.07,0.0699999999999999,0.7,0.1,4.8,7.1,62.6,0.3,0.0,0.7
Ligue 1,Dijon Fco,Roger Assalé,20.0,2022-10-28,600000,ci CIV,FW,Forward,26,43.83870967741935,0.0967741935483871,0.032258064516129,0.0,0.0,0.7096774193548387,0.2903225806451613,0.032258064516129,0.032258064516129,14.806451612903226,0.4193548387096774,0.064516129032258,0.4838709677419355,0.0903225806451612,0.0903225806451612,0.0354838709677419,0.9032258064516128,0.1935483870967742,7.032258064516129,9.838709677419354,73.82258064516131,0.7096774193548387,0.6774193548387096,1.2903225806451613
Ligue 1,Dijon Fco,Erwan Belhadji,33.0,2022-06-02,250000,fr FRA,RM,Midfielder,19,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,87.5,1.0,1.0,1.0
Ligue 1,Dijon Fco,Rayan Philippe,23.0,2022-06-29,150000,fr FRA,FW,Forward,19,24.6,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,6.6,0.6,0.2,0.0,0.12,0.12,0.0,0.2,0.0,2.2,4.2,24.28,0.2,0.4,0.4
Ligue 1,Dijon Fco,Bersant Celina,9.0,2022-10-27,3000000,xk KVX,"LW,LM",Forward,24,71.8125,0.0,0.15625,0.0,0.0,0.75,0.15625,0.15625,0.03125,39.625,0.625,0.25,0.625,0.04375,0.04375,0.1468749999999999,2.375,0.1875,25.78125,34.125,74.721875,2.5625,0.90625,1.5625
Ligue 1,Dijon Fco,Frédéric Sammaritano,7.0,2022-06-02,200000,fr FRA,RM,Midfielder,34,45.1875,0.0125,0.1,0.0,0.0,0.75,0.275,0.125,0.025,24.375,0.8,0.3,0.425,0.05125,0.05125,0.0837499999999999,1.6625,0.1375,15.075,19.7875,75.7475,1.5,0.5375,0.9125
Ligue 1,Dijon Fco,Jordan Marié,14.0,2022-10-28,600000,fr FRA,RM,Midfielder,28,62.576470588235296,0.0235294117647058,0.0235294117647058,0.0,0.0,0.5529411764705883,0.1176470588235294,0.1294117647058823,0.0,39.01176470588236,1.8352941176470587,1.258823529411765,0.8352941176470589,0.0352941176470588,0.0352941176470588,0.0247058823529411,1.1411764705882352,0.0470588235294117,25.41176470588235,31.67058823529412,77.83294117647058,2.235294117647059,0.4117647058823529,0.6352941176470588
Ligue 1,Dijon Fco,Wilitty Younoussa,18.0,2022-10-28,600000,cm CMR,"CM,CB",Midfielder,19,25.666666666666668,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,14.333333333333334,2.0,0.6666666666666666,1.0,0.0333333333333333,0.0333333333333333,0.1333333333333333,1.0,0.0,5.0,7.0,77.0,0.0,0.3333333333333333,0.6666666666666666
Ligue 1,Dijon Fco,Ahmad Ngouyamsa,19.0,2022-10-28,700000,cm CMR,RB,Defender,19,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,37.75,1.75,0.75,0.75,0.0,0.0,0.0,0.25,0.25,19.25,28.0,65.0,0.25,0.25,0.5
Ligue 1,Dijon Fco,Fouad Chafik,26.0,2022-12-29,50000,ma MAR,"LB,RB",Defender,33,75.97701149425288,0.0114942528735632,0.0689655172413793,0.0,0.0,0.2988505747126437,0.0689655172413793,0.1379310344827586,0.0,51.5632183908046,1.988505747126437,1.206896551724138,0.7471264367816092,0.0034482758620689,0.0034482758620689,0.0689655172413793,1.6436781609195403,0.1954022988505747,32.689655172413794,43.82758620689656,74.18850574712644,2.6436781609195403,0.8045977011494253,1.3333333333333333
Ligue 1,Dijon Fco,Romain Amalfitano,20.0,2022-04-21,700000,fr FRA,LB,Defender,30,75.65591397849462,0.010752688172043,0.043010752688172,0.0,0.0,0.4731182795698925,0.064516129032258,0.1397849462365591,0.010752688172043,46.30107526881721,1.6989247311827955,1.8172043010752688,1.064516129032258,0.0096774193548387,0.0096774193548387,0.0419354838709677,1.4086021505376345,0.086021505376344,29.344086021505376,37.096774193548384,76.91182795698924,3.2795698924731185,1.075268817204301,1.6774193548387095
Ligue 1,Dijon Fco,Aníbal Chalá,13.0,2022-10-31,1200000,ec ECU,LB,Defender,24,57.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.7692307692307693,1.0769230769230769,0.3846153846153846,0.0,0.0,0.0076923076923076,0.5384615384615384,0.0769230769230769,22.923076923076923,30.153846153846157,73.12307692307692,1.8461538461538465,0.5384615384615384,1.0769230769230769
Ligue 1,Dijon Fco,Senou Coulibaly,5.0,2022-10-28,900000,ml MLI,CB,Defender,26,73.4390243902439,0.073170731707317,0.0,0.0,0.0,0.2926829268292683,0.0975609756097561,0.1707317073170731,0.048780487804878,48.34146341463415,1.4634146341463414,1.2439024390243902,0.902439024390244,0.0390243902439024,0.0390243902439024,0.0121951219512195,0.2926829268292683,0.024390243902439,31.341463414634145,39.46341463414634,74.86829268292684,1.3658536585365857,0.2195121951219512,0.2926829268292683
Ligue 1,Dijon Fco,Bruno Ecuele Manga,5.0,2022-10-07,250000,ga GAB,CB,Defender,30,89.57692307692308,0.0192307692307692,0.0096153846153846,0.0,0.0,0.5673076923076923,0.1057692307692307,0.048076923076923,0.0,52.98076923076923,1.375,1.6826923076923077,1.4038461538461535,0.05,0.05,0.0067307692307692,0.4711538461538461,0.0576923076923076,33.74038461538461,42.64423076923077,76.78653846153847,1.7403846153846154,0.2596153846153846,0.3269230769230769
Ligue 1,Dijon Fco,Jonathan Panzo,4.0,2022-10-27,3000000,eng ENG,"CB,RB",Defender,19,79.5,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.2083333333333333,0.0,59.125,0.7916666666666666,2.583333333333333,1.25,0.0208333333333333,0.0208333333333333,0.0,0.1666666666666666,0.0,42.16666666666666,48.66666666666666,86.00416666666668,1.875,0.5833333333333334,0.625
Ligue 1,Dijon Fco,Wesley Lautoa,24.0,2021-06-04,500000,nc NCL,CB,Defender,32,77.42391304347827,0.0,0.0108695652173913,0.0,0.0,0.358695652173913,0.0543478260869565,0.2282608695652173,0.0108695652173913,49.09782608695652,2.0434782608695654,1.923913043478261,1.0326086956521738,0.0217391304347826,0.0217391304347826,0.008695652173913,0.7391304347826086,0.0217391304347826,34.16304347826087,39.93478260869565,84.18478260869564,2.1847826086956523,0.3804347826086957,0.4891304347826087
Ligue 1,Dijon Fco,Anthony Racioppi,1.0,2022-11-10,1000000,ch SUI,GK,Goal Keeper,21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.714285714285715,0.0,0.0952380952380952,0.0,0.0,0.0,0.0095238095238095,0.0952380952380952,0.0,20.52380952380953,30.952380952380956,66.11428571428571,0.0,0.0476190476190476,0.0476190476190476
Ligue 1,Dijon Fco,Saturnin Allagbé,16.0,2022-10-28,400000,bj BEN,GK,Goal Keeper,26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,36.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.416666666666668,33.583333333333336,66.68333333333332,0.0,0.0833333333333333,0.0833333333333333
Laliga,Real Sociedad San Sebastian,Roberto López,28.0,2022-12-29,2000000,es ESP,CM,Midfielder,20,27.857142857142858,0.1428571428571428,0.0476190476190476,0.0,0.0,0.6666666666666666,0.238095238095238,0.0,0.0,17.0,0.4285714285714285,0.238095238095238,0.1428571428571428,0.0285714285714285,0.0285714285714285,0.0476190476190476,1.0952380952380951,0.1428571428571428,10.047619047619047,14.047619047619047,70.30952380952381,1.0,0.3333333333333333,0.4761904761904761
Laliga,Real Sociedad San Sebastian,Aritz Arambarri,33.0,2022-12-29,500000,es ESP,RB,Defender,22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,19.0,68.4,2.0,0.0,1.0
