Tournament,Player,Nation,Age,Min,Shot_Stopping_SoTA,Shot_Stopping_GA,Shot_Stopping_Saves,Shot_Stopping_Save%,Shot_Stopping_PSxG,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal_Kicks_Att,Goal_Kicks_Launch%,Goal_Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist
Bundesliga,Timo Horn,de GER,28,89.55652173913043,4.939130434782609,1.9043478260869566,3.026086956521739,65.07391304347826,1.6956521739130435,7.591304347826087,17.339130434782607,43.56260869565217,28.139130434782608,3.0782608695652174,47.767826086956525,38.60695652173913,7.808695652173913,52.01217391304347,42.143478260869564,14.68695652173913,0.5478260869565217,3.5791304347826083,0.8956521739130435,12.82
Bundesliga,Stefan Ortega,de GER,28,90.0,5.164179104477612,1.5671641791044777,3.626865671641791,69.29701492537315,1.6462686567164182,12.656716417910447,27.46268656716418,46.41641791044777,46.95522388059702,3.1641791044776117,50.02388059701493,39.807462686567156,8.462686567164178,58.49104477611941,46.61194029850747,15.716417910447761,0.417910447761194,2.5582089552238805,1.3432835820895523,16.328358208955223
Bundesliga,Andreas Luthe,de GER,34,89.28235294117647,4.1647058823529415,1.4,2.8117647058823527,67.25058823529412,1.2776470588235296,5.658823529411765,15.847058823529412,36.57058823529412,28.858823529411765,4.105882352941176,40.43764705882353,35.49529411764706,7.823529411764706,55.28705882352942,41.88941176470588,14.0,0.7647058823529411,5.53529411764706,0.7647058823529411,12.505882352941175
Bundesliga,Sascha Burchert,de GER,31,90.0,5.142857142857143,2.0,3.2857142857142856,64.88571428571429,1.6428571428571428,8.571428571428571,23.285714285714285,37.84285714285715,31.5,3.5,53.028571428571425,41.01428571428572,8.214285714285714,83.2642857142857,55.32857142857142,16.0,0.5714285714285714,4.3,1.7142857142857142,15.15
Bundesliga,Jan Jakob Olschowsky,de GER,20,90.0,7.0,2.0,5.0,65.0,2.75,5.0,15.0,32.5,39.0,6.0,36.400000000000006,33.1,6.5,7.15,21.7,15.0,1.0,5.55,1.5,13.399999999999999
Bundesliga,Tobias Sippel,de GER,34,87.53846153846153,4.538461538461538,1.7692307692307692,2.769230769230769,60.899999999999984,1.5846153846153845,5.538461538461538,18.0,31.946153846153848,30.923076923076923,3.076923076923077,39.98461538461538,36.307692307692314,8.846153846153847,64.04615384615384,50.15384615384615,15.461538461538462,0.38461538461538464,3.8307692307692305,0.8461538461538461,11.176923076923078
Bundesliga,Sven Ulreich,de GER,34,88.91666666666667,2.9375,1.0208333333333333,1.9166666666666667,63.99583333333334,0.9833333333333334,3.6666666666666665,9.25,42.20416666666667,28.416666666666668,5.291666666666667,25.910416666666663,29.341666666666665,5.333333333333333,24.881249999999998,31.287499999999998,8.479166666666666,0.4166666666666667,4.308333333333334,1.25,15.558333333333332
Bundesliga,Lennart Grill,de GER,23,90.0,5.0,2.2222222222222223,2.888888888888889,58.98888888888889,1.9333333333333331,5.777777777777778,14.0,47.34444444444444,37.22222222222222,6.333333333333333,30.099999999999998,30.06666666666667,5.111111111111111,51.355555555555554,42.05555555555556,9.444444444444445,0.8888888888888888,8.2,1.3333333333333333,16.522222222222226
Bundesliga,Alexander Meyer,de GER,31,90.0,4.5,2.0,2.5,35.825,1.025,2.75,7.0,35.349999999999994,41.75,5.75,11.275,25.074999999999996,7.0,26.575,32.85,9.75,1.0,9.725,3.5,19.75
Bundesliga,Michael Zetterer,de GER,27,62.0,6.0,1.0,5.0,83.3,1.1,7.0,17.0,41.2,29.0,8.0,51.7,44.0,3.0,66.7,46.0,6.0,3.0,50.0,4.0,16.5
Bundesliga,Janis Blaswich,de GER,31,90.0,3.5,1.375,2.125,60.0,1.3,1.875,6.75,25.6,31.0,5.0,16.175,25.887500000000003,6.125,22.7125,27.1,13.125,0.625,6.2124999999999995,1.375,15.649999999999999
Bundesliga,Andrey Lunyov,ru RUS,30,90.0,3.0,1.5,1.5,50.0,0.8999999999999999,4.0,10.0,40.0,42.0,6.0,19.2,27.85,4.5,33.35,34.5,13.5,0.5,8.35,0.5,13.0
Bundesliga,Alexander Schwolow,de GER,30,88.67307692307692,4.839743589743589,1.7115384615384615,3.1538461538461537,64.12435897435897,1.5256410256410255,7.0576923076923075,17.76923076923077,41.30897435897436,28.487179487179485,4.423076923076923,39.57692307692308,36.39102564102564,9.179487179487179,71.06474358974359,54.055128205128206,15.852564102564102,0.5576923076923077,3.8576923076923073,0.8397435897435898,13.084615384615384
Bundesliga,Marvin Schwäbe,de GER,27,90.0,4.416666666666667,1.5833333333333333,2.888888888888889,61.897222222222226,1.438888888888889,4.5,11.305555555555555,40.00555555555556,39.166666666666664,3.8333333333333335,23.983333333333334,29.62222222222222,6.416666666666667,34.66944444444445,35.77777777777778,13.277777777777779,0.4722222222222222,3.986111111111111,0.6111111111111112,11.355555555555556
Bundesliga,Péter Gulácsi,hu HUN,32,89.71764705882353,3.511764705882353,1.1,2.429411764705882,64.99117647058823,1.1176470588235294,4.705882352941177,11.970588235294118,38.31705882352941,28.71764705882353,4.9,31.33823529411765,32.006470588235295,6.223529411764706,44.61000000000001,38.12235294117647,11.435294117647059,0.6,5.46470588235294,1.7294117647058824,17.194117647058825
Bundesliga,Florian Müller,de GER,24,89.61864406779661,4.906779661016949,1.694915254237288,3.211864406779661,66.75593220338983,1.5322033898305083,4.9491525423728815,14.025423728813559,36.388983050847465,28.838983050847457,5.0,32.26355932203389,32.661864406779664,8.35593220338983,55.80847457627119,44.69491525423729,14.466101694915254,0.4661016949152542,3.3686440677966103,1.2457627118644068,15.466101694915253
Bundesliga,Edmond Tapsoba,bf BFA,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0
Bundesliga,Lukáš Hrádecký,fi FIN,32,89.73714285714286,4.022857142857143,1.3314285714285714,2.7142857142857144,65.94,1.2491428571428569,5.617142857142857,14.6,38.59885714285714,35.61714285714286,5.422857142857143,32.58,32.80800000000001,6.525714285714286,46.12057142857143,40.053714285714285,12.057142857142857,0.6628571428571428,5.461714285714286,1.6,16.07942857142857
Bundesliga,Gregor Kobel,ch SUI,24,88.93333333333334,4.611111111111111,1.6555555555555554,2.966666666666667,65.2388888888889,1.5622222222222222,3.6222222222222222,9.966666666666667,35.56666666666667,28.6,5.2444444444444445,26.35222222222222,29.186666666666664,7.388888888888889,34.11222222222222,33.611111111111114,13.088888888888889,0.5666666666666667,4.434444444444445,1.4,15.374444444444443
Bundesliga,Robin Zentner,de GER,27,89.64,4.464,1.544,2.928,64.7568,1.3623999999999998,4.896,15.744,31.552799999999998,25.512,5.768,42.0944,36.637600000000006,8.056,59.412,47.74080000000001,14.32,1.0,8.1224,1.472,15.483199999999998
Bundesliga,Manuel Riemann,de GER,33,90.0,5.5,1.7608695652173914,3.760869565217391,70.1586956521739,1.6717391304347824,15.543478260869565,33.67391304347826,46.29565217391304,44.78260869565217,3.0869565217391304,63.70652173913045,44.43043478260869,7.891304347826087,68.4108695652174,49.486956521739145,13.782608695652174,0.8695652173913043,6.35217391304348,2.8043478260869565,19.4
Bundesliga,Oliver Baumann,de GER,32,90.0,4.619318181818182,1.5795454545454546,3.0568181818181817,68.00852272727273,1.4801136363636365,4.931818181818182,13.375,36.42897727272727,35.53977272727273,5.6022727272727275,30.042045454545452,30.494318181818183,7.3522727272727275,35.247727272727275,34.47215909090909,13.755681818181818,0.7386363636363636,5.391477272727273,1.4318181818181819,15.682386363636363
Bundesliga,Yann Sommer,ch SUI,33,89.11627906976744,4.877906976744186,1.441860465116279,3.4302325581395348,68.15697674418605,1.4517441860465115,4.930232558139535,13.116279069767442,39.82616279069768,37.122093023255815,4.906976744186046,27.122093023255815,30.365697674418602,7.662790697674419,36.67325581395349,35.51511627906977,14.488372093023257,0.6511627906976745,4.662790697674419,1.1686046511627908,13.976744186046512
Bundesliga,Oliver Christensen,dk DEN,23,90.0,4.066666666666666,1.4666666666666666,2.533333333333333,61.813333333333325,1.3333333333333333,6.933333333333334,16.066666666666666,43.080000000000005,30.733333333333334,5.333333333333333,38.333333333333336,34.900000000000006,7.333333333333333,61.3,48.88666666666667,14.8,1.2666666666666666,9.253333333333332,2.4,16.93333333333333
Bundesliga,Frederik Rønnow,dk DEN,30,87.45,4.6,1.3,3.375,70.7625,1.295,6.575,16.325,41.847500000000004,29.875,4.625,41.6625,35.65,7.025,51.9375,42.5675,12.675,1.0,8.342499999999998,0.925,12.0725
Bundesliga,Mark Flekken,nl NED,29,90.0,4.868852459016393,1.2622950819672132,3.622950819672131,78.45409836065573,1.418032786885246,7.590163934426229,18.9672131147541,40.278688524590166,33.60655737704918,3.442622950819672,40.12622950819674,37.30327868852459,7.950819672131147,67.69836065573772,54.95573770491803,14.065573770491802,0.5081967213114754,3.775409836065574,1.1311475409836065,14.783606557377048
Bundesliga,Rafał Gikiewicz,pl POL,34,89.7719298245614,5.0,1.6140350877192982,3.4035087719298245,70.07192982456141,1.543859649122807,8.219298245614034,20.12280701754386,40.44561403508772,31.17543859649123,4.859649122807017,45.95,37.96666666666667,8.736842105263158,66.99122807017544,49.8219298245614,16.605263157894736,0.9035087719298246,5.22719298245614,1.2543859649122806,14.803508771929826
Bundesliga,Jiří Pavlenka,cz CZE,30,89.03333333333333,4.773333333333333,1.58,3.22,64.08066666666667,1.4233333333333333,6.36,15.093333333333334,42.496,26.76,4.86,40.17333333333333,36.044666666666664,8.493333333333334,52.81466666666666,43.391999999999996,15.546666666666667,0.5066666666666667,3.505333333333333,0.7533333333333333,12.933333333333334
Bundesliga,Koen Casteels,be BEL,30,89.72049689440993,4.186335403726708,1.3540372670807452,2.801242236024845,69.0192546583851,1.3788819875776397,6.937888198757764,16.11801242236025,44.03975155279503,32.60248447204969,5.39751552795031,35.89068322981366,34.62795031055901,7.571428571428571,56.89565217391305,46.1223602484472,14.652173913043478,1.0124223602484472,6.7906832298136655,1.2236024844720497,14.02546583850932
Bundesliga,Manuel Neuer,de GER,36,89.64444444444445,3.1777777777777776,1.0,2.1777777777777776,66.55407407407407,1.0385185185185184,3.814814814814815,7.9037037037037035,52.70296296296296,35.385185185185186,5.62962962962963,19.08888888888889,27.259259259259263,5.525925925925926,12.734814814814815,27.187407407407406,9.037037037037036,0.28888888888888886,3.8474074074074074,2.9185185185185185,21.3
Serie A,Gabriele Marchegiani,it ITA,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Eugenio Lamanna,it ITA,28,90.0,3.0,1.0,2.0,66.7,2.1,8.0,14.0,57.1,14.0,1.0,50.0,42.3,8.0,87.5,56.6,17.0,0.0,0.0,0.0,9.0
Serie A,Rômulo,it ITA,30,1.0,1.0,0.0,1.0,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Antonio Santurro,do DOM,26,90.0,5.0,1.0,4.0,80.0,1.1,15.0,37.0,40.5,31.0,4.0,71.0,47.5,15.0,100.0,57.1,25.0,2.0,8.0,1.0,11.5
Serie A,Samir Santos,br BRA,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Luca Crosta,it ITA,19,90.0,3.0,3.0,0.0,33.3,2.5,2.0,10.0,20.0,12.0,3.0,25.0,30.8,10.0,70.0,48.3,18.0,0.0,0.0,0.0,8.8
Serie A,Alberto Brignoli,it ITA,26,86.61538461538461,5.384615384615385,2.3846153846153846,3.0,49.99230769230769,2.0076923076923077,6.6923076923076925,20.23076923076923,33.48461538461539,29.53846153846154,4.846153846153846,48.20769230769231,39.58461538461539,8.923076923076923,68.16923076923077,50.56923076923077,15.692307692307692,1.5384615384615385,10.984615384615383,2.076923076923077,16.46923076923077
Serie A,Albano Bizzarri,ar ARG,39,89.96875,4.46875,1.625,2.875,63.353125,1.40625,7.90625,18.0,43.659375,24.71875,4.40625,46.68125,38.321875,9.375,70.14375,48.23125,16.40625,0.78125,4.8625,0.9375,13.146875
Serie A,Christian Puggioni,it ITA,36,86.34782608695652,5.130434782608695,1.6521739130434783,3.4782608695652173,65.41304347826087,1.791304347826087,5.913043478260869,14.0,41.44782608695652,25.782608695652176,6.3478260869565215,33.20434782608695,31.852173913043476,8.608695652173912,56.03043478260869,42.608695652173914,15.391304347826088,1.2173913043478262,7.165217391304348,1.565217391304348,14.939130434782612
Ligue 1,Quentin Beunardeau,fr FRA,23,39.0,4.0,2.0,2.0,50.0,1.6,8.0,17.0,47.1,16.0,2.0,87.5,45.1,4.0,75.0,59.0,8.0,0.0,0.0,1.0,21.5
Ligue 1,Jean-Christophe Bouet,fr FRA,34,90.0,7.0,1.0,6.0,85.7,1.3,7.0,21.0,33.3,17.0,4.0,52.9,40.4,13.0,92.3,55.4,19.0,0.0,0.0,0.0,5.0
Ligue 1,Jérôme Prior,fr FRA,22,90.0,4.5,1.5,3.0,66.7,1.45,4.5,11.0,40.85,12.5,2.0,52.6,37.75,6.0,75.0,48.1,10.5,0.0,0.0,0.5,12.05
Ligue 1,Landry Bonnefoi,fr FRA,34,68.0,4.25,1.5,2.75,48.35,1.2,4.25,10.5,29.424999999999997,11.25,3.0,42.475,34.775,7.0,56.0,43.775,13.25,0.25,1.475,0.0,6.975
Ligue 1,Mathieu Michel,fr FRA,26,85.42857142857143,3.7142857142857144,1.8571428571428572,2.0,51.699999999999996,1.2571428571428573,5.857142857142857,15.571428571428571,39.94285714285714,18.285714285714285,4.571428571428571,49.15714285714286,38.24285714285714,8.428571428571429,65.92857142857143,49.25714285714286,13.714285714285714,0.7142857142857143,5.571428571428571,0.14285714285714285,10.785714285714286
Ligue 1,Raïs M'Bolhi,dz ALG,31,90.0,6.0,3.0,3.0,83.3,2.3,3.0,14.0,21.4,20.0,2.0,55.0,44.0,4.0,75.0,57.0,9.0,0.0,0.0,0.0,12.0
Ligue 1,Hervé Koffi,bf BFA,20,90.0,5.0,2.75,2.5,45.825,2.0250000000000004,4.5,12.5,37.5,22.0,4.0,36.275000000000006,36.175,8.75,48.675,45.6,14.75,1.75,10.175,2.75,16.925
Ligue 1,Nicolas de Préville,fr FRA,26,27.0,2.0,1.0,1.0,50.0,1.4,0.0,2.0,0.0,4.0,0.0,0.0,22.3,2.0,100.0,64.5,4.0,0.0,0.0,1.0,37.0
Ligue 1,Ibrahim Amadou,fr FRA,24,14.0,3.0,2.0,1.0,66.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ligue 1,Mamadou Samassa,ml MLI,27,90.0,4.809523809523809,1.4761904761904763,3.3333333333333335,70.1047619047619,1.3666666666666667,6.190476190476191,19.714285714285715,33.166666666666664,22.61904761904762,4.714285714285714,51.32857142857142,41.114285714285714,8.761904761904763,90.31904761904761,58.36190476190477,17.38095238095238,1.0,4.961904761904762,1.0,12.542857142857144
Ligue 1,Thomas Didillon,fr FRA,21,90.0,3.888888888888889,1.5555555555555556,2.4444444444444446,59.78888888888889,1.5111111111111113,8.11111111111111,18.333333333333332,42.422222222222224,21.555555555555557,5.111111111111111,50.67777777777778,40.9,8.777777777777779,86.32222222222222,55.833333333333336,16.11111111111111,1.3333333333333333,12.4,1.1111111111111112,13.066666666666666
Ligue 1,Baptiste Santamaria,fr FRA,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Ligue 1,Abdoulaye Diallo,sn SEN,26,85.0,3.888888888888889,1.0,2.888888888888889,74.6,1.188888888888889,4.0,10.222222222222221,36.111111111111114,18.555555555555557,4.111111111111111,30.34444444444445,31.566666666666663,6.222222222222222,63.13333333333334,47.36666666666667,9.88888888888889,1.0,8.711111111111112,0.7777777777777778,12.455555555555556
Ligue 1,Yoan Cardinale,fr FRA,24,90.0,4.076923076923077,1.6923076923076923,2.4615384615384617,66.20769230769231,1.3076923076923077,3.0,6.153846153846154,39.3,19.923076923076923,4.384615384615385,12.0,24.78461538461538,8.307692307692308,35.300000000000004,37.830769230769235,11.384615384615385,0.38461538461538464,3.076923076923077,0.7692307692307693,13.63846153846154
Ligue 1,Kevin Trapp,de GER,27,89.76258992805755,4.625899280575539,1.525179856115108,3.143884892086331,65.42877697841728,1.39568345323741,6.496402877697841,16.87769784172662,38.32374100719424,30.381294964028775,4.237410071942446,42.821582733812946,35.139568345323745,7.223021582733813,51.50215827338129,43.23525179856116,13.29496402877698,0.5755395683453237,4.808633093525181,1.2733812949640289,14.707194244604317
Ligue 1,Rémy Vercoutre,fr FRA,37,88.61764705882354,3.823529411764706,1.3823529411764706,2.5588235294117645,67.37352941176471,1.1617647058823533,9.764705882352942,21.647058823529413,45.658823529411755,23.0,2.823529411764706,64.60000000000001,44.71764705882352,7.352941176470588,86.68529411764706,54.88235294117647,13.647058823529411,0.38235294117647056,2.7558823529411764,0.38235294117647056,11.820588235294117
Ligue 1,Karl-Johan Johnsson,se SWE,28,90.0,4.527272727272727,1.690909090909091,2.8,64.75454545454545,1.3818181818181818,8.10909090909091,19.072727272727274,45.86545454545455,22.30909090909091,4.090909090909091,55.98727272727273,42.3909090909091,7.9818181818181815,83.87818181818182,58.66727272727274,13.727272727272727,0.6909090909090909,5.358181818181819,0.509090909090909,11.245454545454546
Ligue 1,Erwin Zelazny,fr FRA,26,90.0,5.411764705882353,1.6470588235294117,3.764705882352941,71.41176470588235,1.5176470588235293,8.529411764705882,24.294117647058822,35.57058823529412,28.294117647058822,4.352941176470588,54.694117647058825,40.911764705882355,10.176470588235293,87.83529411764707,57.84117647058823,16.764705882352942,0.5882352941176471,3.182352941176471,0.5294117647058824,9.917647058823531
Ligue 1,Alexandre Olliero,fr FRA,23,90.0,1.0,1.0,0.0,100.0,1.0,4.0,9.0,44.4,20.0,4.0,30.0,37.6,3.0,100.0,77.0,11.0,0.0,0.0,2.0,18.3
Ligue 1,Zacharie Boucher,fr FRA,27,90.0,2.0,0.5,1.5,75.0,0.55,5.0,16.0,31.65,18.0,4.0,47.25,39.4,8.5,90.9,62.25,18.5,2.0,11.8,1.0,16.2
Ligue 1,Seydou Sy,sn SEN,23,80.33333333333333,4.666666666666667,1.8333333333333333,3.0,60.0,1.4333333333333333,4.166666666666667,10.833333333333334,38.083333333333336,17.5,4.166666666666667,31.133333333333336,32.9,8.166666666666666,74.8,48.51666666666667,14.666666666666666,0.5,2.766666666666667,0.6666666666666666,10.183333333333332
Ligue 1,Diego Benaglio,ch SUI,35,87.8076923076923,3.923076923076923,1.4615384615384615,2.423076923076923,64.46153846153847,1.3923076923076925,3.8076923076923075,9.73076923076923,37.03846153846153,19.384615384615383,4.8076923076923075,29.66923076923077,30.507692307692306,8.038461538461538,49.49999999999999,41.46923076923077,14.0,0.38461538461538464,3.7038461538461545,0.6153846153846154,10.11923076923077
Ligue 1,Tomáš Koubek,cz CZE,26,89.52631578947368,4.336842105263158,1.5157894736842106,2.831578947368421,63.81473684210527,1.3894736842105264,5.968421052631579,16.6,36.945263157894736,22.13684210526316,3.736842105263158,47.873684210526314,39.224210526315794,8.157894736842104,71.79894736842105,52.32842105263158,15.2,0.631578947368421,5.000000000000001,1.4105263157894736,15.651578947368419
Ligue 1,Mathieu Gorgelin,fr FRA,28,90.0,3.857142857142857,1.5714285714285714,2.2857142857142856,50.0,1.2285714285714289,2.857142857142857,6.571428571428571,53.57142857142857,19.714285714285715,4.857142857142857,22.614285714285717,30.385714285714283,6.714285714285714,34.857142857142854,38.15714285714285,14.857142857142858,0.42857142857142855,2.4285714285714284,1.0,14.299999999999999
Ligue 1,Bobby Allain,fr FRA,27,90.0,5.538461538461538,1.3076923076923077,4.3076923076923075,74.53076923076924,1.3076923076923077,10.153846153846153,21.76923076923077,45.107692307692304,25.615384615384617,5.230769230769231,54.13076923076923,40.89999999999999,9.615384615384615,81.89999999999999,53.76923076923076,17.692307692307693,1.6153846153846154,9.546153846153846,1.3846153846153846,12.50769230769231
Ligue 1,Danijel Subašić,hr CRO,34,84.89583333333333,3.4166666666666665,1.1041666666666667,2.3125,67.13958333333333,1.0854166666666665,4.625,12.145833333333334,39.25625,18.375,4.270833333333333,42.25416666666667,36.71666666666667,7.25,50.70416666666667,43.46458333333334,12.916666666666666,0.7708333333333334,6.625,0.5625,10.733333333333334
Ligue 1,Mauro Goicoechea,uy URU,31,89.3,4.8,1.7,3.1,60.23,1.23,6.4,16.9,37.50000000000001,22.4,4.0,48.23,38.019999999999996,9.2,69.17,48.92999999999999,13.6,0.6,4.8100000000000005,1.2,12.56
Ligue 1,Nicolas Lemaître,fr FRA,23,90.0,4.0,3.0,1.0,50.0,2.3,2.0,7.0,28.6,19.0,4.0,21.1,26.1,8.0,37.5,41.0,14.0,0.0,0.0,0.0,9.0
Ligue 1,Denis Petrić,rs SRB,31,90.0,6.0,2.0,4.0,66.7,2.6,3.0,13.0,23.1,9.0,2.0,66.7,46.2,11.0,63.6,43.2,13.0,1.0,7.7,0.0,10.0
Ligue 1,Lovre Kalinić,hr CRO,29,76.5,3.75,1.0,2.75,55.825,0.725,6.25,20.5,34.875,19.75,3.0,58.7,41.85,9.5,92.3,58.3,16.25,2.0,10.25,0.75,9.675
Ligue 1,Paul Delecroix,gw GNB,31,68.0,3.0,2.0,1.0,70.0,1.05,7.0,15.0,47.3,16.5,2.5,67.2,44.0,5.5,81.25,57.5,5.5,0.0,0.0,1.0,13.25
Ligue 1,Lucas Dias,fr FRA,20,79.25,4.75,1.5,3.25,76.675,1.4500000000000002,6.5,17.75,37.225,15.0,1.0,63.675,42.05,9.5,91.60000000000001,58.925,15.75,0.0,0.0,1.25,10.4
Ligue 1,Donovan Léon,gf GUF,26,61.5,5.5,1.5,4.0,85.7,2.15,4.0,10.0,51.0,17.0,4.0,33.35,33.2,4.0,63.35,43.95,15.0,1.0,4.0,0.0,2.65
Ligue 1,Régis Gurtner,fr FRA,32,90.0,4.62,1.38,3.25,68.725,1.332,8.0,20.9,38.041000000000004,22.22,2.64,56.736000000000004,41.76700000000001,9.26,84.54299999999999,54.974999999999994,15.88,0.54,3.497,0.51,11.584000000000001
Ligue 1,Yannis Clementia,mq MTQ,22,90.0,3.5,1.0,2.5,75.0,1.2,2.0,11.0,24.549999999999997,23.5,8.0,27.35,30.799999999999997,7.0,45.0,39.15,16.5,2.0,11.35,0.0,8.15
Ligue 1,Ludovic Butelle,fr FRA,36,89.27160493827161,3.8518518518518516,1.2592592592592593,2.617283950617284,64.77654320987654,1.1580246913580245,5.530864197530864,15.209876543209877,37.97283950617284,19.641975308641975,4.728395061728395,45.55185185185186,37.453086419753085,7.8765432098765435,77.25925925925925,51.441975308641986,13.555555555555555,0.6666666666666666,4.32962962962963,0.9876543209876543,12.32716049382716
Ligue 1,Stéphane Ruffier,fr FRA,32,89.59139784946237,4.247311827956989,1.3010752688172043,2.935483870967742,73.36774193548386,1.3731182795698924,5.0,14.741935483870968,36.187096774193556,23.473118279569892,3.860215053763441,40.441935483870964,35.08602150537634,8.03225806451613,60.37311827956989,43.9516129032258,13.408602150537634,0.5161290322580645,3.7107526881720427,0.5806451612903226,11.466666666666665
Ligue 1,Matthieu Udol,fr FRA,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
Ligue 1,Sébastien Cibois,fr FRA,22,90.0,3.6666666666666665,1.3333333333333333,2.3333333333333335,48.800000000000004,1.2666666666666666,4.666666666666667,12.0,36.1,23.0,4.0,38.699999999999996,35.800000000000004,7.333333333333333,44.56666666666666,39.53333333333333,17.0,0.3333333333333333,1.2,1.0,14.866666666666667
Ligue 1,Yohann Pelé,fr FRA,38,75.45454545454545,2.909090909090909,1.1818181818181819,1.6818181818181819,61.972727272727276,1.0363636363636364,3.3636363636363638,7.7727272727272725,40.82727272727272,18.727272727272727,4.363636363636363,28.672727272727272,30.781818181818178,6.136363636363637,43.49545454545454,37.33181818181817,9.772727272727273,0.5,4.545454545454545,1.0454545454545454,12.663636363636364
Ligue 1,Anthony Racioppi,ch SUI,21,90.0,4.428571428571429,1.5714285714285714,2.8095238095238093,63.06666666666667,1.580952380952381,4.619047619047619,14.142857142857142,31.45714285714286,22.476190476190474,4.904761904761905,38.58095238095238,34.25238095238095,8.428571428571429,66.47142857142858,47.64761904761905,15.714285714285714,0.3333333333333333,1.5523809523809522,0.6190476190476191,9.604761904761904
Ligue 1,Saturnin Allagbé,bj BEN,26,90.0,5.5,2.5,3.0,58.65833333333334,1.6916666666666664,5.5,15.583333333333334,36.06666666666667,24.75,5.833333333333333,40.666666666666664,35.21666666666667,8.75,62.40833333333334,44.59166666666667,13.833333333333334,0.4166666666666667,2.55,1.4166666666666667,14.575000000000001
Ligue 1,Radosław Majecki,pl POL,20,90.0,2.0,1.0,1.0,50.0,1.1,2.0,11.0,18.2,25.0,2.0,20.0,29.3,12.0,50.0,41.4,12.0,0.0,0.0,3.0,24.7
Ligue 1,Gautier Larsonneur,fr FRA,23,89.45901639344262,4.868852459016393,1.540983606557377,3.3114754098360657,70.04754098360655,1.5344262295081967,5.0,12.311475409836065,41.82950819672132,28.24590163934426,5.245901639344262,32.2983606557377,33.967213114754095,8.37704918032787,34.2983606557377,34.48524590163935,16.131147540983605,0.7377049180327869,4.316393442622951,0.8524590163934426,12.96065573770492
Ligue 1,Baptiste Reynet,fr FRA,29,89.05426356589147,5.062015503875969,1.821705426356589,3.2093023255813953,64.84961240310076,1.6317829457364341,7.387596899224806,19.0,38.81395348837209,30.906976744186046,4.5813953488372094,44.846511627906985,37.196124031007756,8.984496124031008,60.94263565891473,46.01550387596899,16.155038759689923,0.6821705426356589,4.021705426356589,1.3875968992248062,13.65658914728682
Ligue 1,Alexandre Letellier,fr FRA,31,84.14285714285714,3.142857142857143,1.2142857142857142,2.0,58.69285714285714,1.0285714285714285,6.428571428571429,14.428571428571429,43.67857142857143,16.714285714285715,4.285714285714286,43.45,37.371428571428574,7.357142857142857,78.12142857142855,57.07857142857142,13.428571428571429,0.2857142857142857,2.8000000000000003,0.35714285714285715,11.421428571428573
Ligue 1,Jessy Moulin,fr FRA,36,88.80434782608695,3.9347826086956523,1.326086956521739,2.6739130434782608,67.65652173913044,1.1608695652173913,4.043478260869565,12.630434782608695,34.29782608695652,23.782608695652176,5.195652173913044,33.380434782608695,35.03478260869566,7.913043478260869,53.915217391304346,44.48695652173913,14.0,0.782608695652174,6.876086956521739,0.5,12.289130434782608
Ligue 1,Anthony Mandrea,dz ALG,25,90.0,4.4,1.4,3.1,70.97,1.2399999999999998,3.7,13.9,26.3,18.4,3.7,50.36,40.38000000000001,8.8,50.699999999999996,44.89,18.6,0.8,3.96,0.8,11.62
Ligue 1,Matthieu Dreyer,fr FRA,32,90.0,3.6451612903225805,1.6129032258064515,2.064516129032258,61.71290322580645,1.2967741935483872,4.451612903225806,12.612903225806452,35.696774193548386,17.129032258064516,2.903225806451613,40.254838709677415,36.1741935483871,7.774193548387097,69.86451612903227,47.31935483870968,13.774193548387096,0.1935483870967742,1.3870967741935485,0.5161290322580645,11.683870967741935
